credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,all_other,1.878,657.81,1.128.978.191,15.6,672,1142,11184,93.2,0,0,0,0
1,debt_consolidation,1.114,461.71,1.008.580.911,13.15,752,6631,13551,29,0,0,0,0
1,debt_consolidation,1.148,454.97,1.067.359.577,23.61,752,8.679.958.333,6698,67,0,0,0,0
1,credit_card,1.148,659.37,1.126.446.411,5.72,757,3616,8863,27.4,1,0,0,0
1,educational,1.253,167.34,1.059.663.473,10.56,692,4410,15041,66.6,0,0,0,0
1,all_other,859,63.23,9.903.687.533,8.7,747,4.289.958.333,4622,19.3,0,0,0,1
1,debt_consolidation,1.253,669.33,1.205.989.014,6.45,722,3420,23973,44.9,1,0,0,0
1,educational,1.287,48.77,9.740.968.623,7.41,692,2.009.958.333,0,0,0,1,0,0
1,debt_consolidation,1.114,393.65,112.395.407,15.06,742,4860,18862,47.5,1,0,0,0
1,debt_consolidation,859,252.89,101.266.311,20.3,797,6690,3301,27.3,0,0,0,0
1,credit_card,1.253,401.6,1.185.651.517,5.59,702,5.009.958.333,4381,16.5,2,0,0,0
1,educational,1.253,401.6,1.206.681.058,6.33,717,9120,38384,90.1,1,0,0,0
1,small_business,1.531,313.34,1.132.900.263,3.45,742,5520,6218,8.1,0,0,1,0
1,credit_card,1.183,198.81,1.100.209.984,15.5,702,3.809.958.333,55333,39,2,0,0,0
1,educational,894,57.19,1.053.209.621,21.54,742,3.179.958.333,2940,32.3,5,0,0,0
1,debt_consolidation,1.218,666,1.157.332.418,13.84,732,9.373.958.333,22233,76.7,1,0,0,0
1,all_other,774,156.1,1.058.446.093,5.62,747,2220,2326,25,1,0,0,0
1,educational,894,142.98,9.809.176.873,6.29,792,2670,70,0.7,1,0,0,0
1,all_other,1.148,197.82,1.122.524.339,12.66,727,3270,4027,7.2,2,1,0,0
1,debt_consolidation,894,327.25,103.041.411,19.29,747,8070,5822,64.7,1,0,0,1
1,debt_consolidation,1.114,492.06,1.091.501.573,12.18,767,8.939.958.333,13095,19.6,2,0,0,0
1,all_other,1.809,904.88,1.115.625.052,21.02,672,5190,37893,74.4,3,0,0,1
1,all_other,859,126.45,1.135.035.948,7.3,747,7.949.958.333,19817,64.1,1,0,0,0
1,debt_consolidation,1.531,448.25,1.081.977.828,24.17,672,3390,6256,71.9,0,0,0,1
1,debt_consolidation,859,256.84,1.040.426.284,16.36,752,3360,12442,33.7,0,0,0,0
1,debt_consolidation,1.426,48.03,1.059.663.473,13.83,662,3.869.958.333,3163,53.6,2,0,0,0
1,debt_consolidation,1.565,314.88,1.100.209.984,15.42,662,4.289.958.333,16286,89.5,0,0,0,1
1,debt_consolidation,1.287,538.14,1.108.214.255,11.52,727,4740,7290,93.5,0,0,0,0
1,all_other,859,316.11,1.085.614.879,8.52,812,10950,952,1.1,0,0,0,0
1,debt_consolidation,1.322,338.01,1.069.557.468,19.32,692,3.869.958.333,8540,87.1,1,0,0,0
1,debt_consolidation,1.114,360.84,1.075.773.265,10.39,722,2193,10735,34.5,3,0,0,0
1,all_other,894,524.23,1.158.896.015,3.16,802,9870,4588,6.7,0,0,0,0
1,all_other,1.357,322.71,1.037.349.118,0.56,792,9.029.958.333,1479,7.1,7,0,0,0
1,debt_consolidation,1.218,666,1.083.695,22.88,732,3990,26803,51.4,1,0,0,0
1,all_other,705,61.8,1.071.441.777,3.68,777,7800,6669,23.8,0,0,0,0
1,educational,1.253,430.88,1.053.900.562,24.27,712,2.039.958.333,5048,55.5,0,0,0,1
1,credit_card,859,252.89,100.604.913,17.23,762,2550,2296,9.3,2,0,0,0
1,debt_consolidation,1.114,262.43,1.173.606.902,13.61,722,5.399.958.333,41568,48.6,3,0,0,0
1,debt_consolidation,1.704,713.49,1.199.535.161,14.04,677,4440,70627,91.8,2,0,0,0
1,major_purchase,1.357,679.37,106.454.249,11.91,722,1.410.958.333,1458,12.4,2,0,0,0
1,debt_consolidation,1.496,519.68,1.140.756.495,24.99,687,3.509.958.333,53896,96.8,0,0,0,0
1,debt_consolidation,1.392,512.06,1.115.625.052,22.34,682,5.039.958.333,7705,39.9,2,1,0,0
1,debt_consolidation,859,460.72,1.056.617.553,24.71,772,3990,10277,28.9,2,0,0,0
1,credit_card,1.496,415.74,105.454.467,10.1,682,2553,12315,80,1,0,0,0
1,debt_consolidation,894,385.23,106.454.249,22.11,747,3360,19029,22,3,0,0,0
1,home_improvement,1.253,234.27,1.128.983.191,15.93,702,4.229.958.333,20125,59.9,2,0,0,0
1,debt_consolidation,1.357,142.67,1.034.817.337,17.77,677,1.679.958.333,2187,70.5,1,0,0,0
1,debt_consolidation,1.913,734.42,1.105.089.001,8.86,677,7350,9881,99.8,0,0,0,0
1,credit_card,1.114,457.61,1.115.756.394,10.96,732,5.429.958.333,27948,73.8,0,0,0,0
1,debt_consolidation,1.287,235.44,101.266.311,9.79,692,6721,6355,65.5,1,0,0,0
1,home_improvement,1.114,393.65,1.141.861.479,14.36,737,3.899.958.333,3114,26.4,1,0,0,0
1,all_other,1.218,249.75,1.128.978.191,2.77,717,3630,653,19.8,2,0,0,0
1,home_improvement,1.253,510.37,10.858.999,10.96,722,6270,2652,3.9,0,0,0,1
1,debt_consolidation,1.218,499.5,1.133.857.208,24.66,722,1.115.995.833,22319,58.7,0,2,0,0
1,home_improvement,1.148,659.37,1.220.607.265,4.24,812,5880,15571,8.7,4,0,0,0
1,debt_consolidation,1.253,117.14,1.071.441.777,23.12,692,2.459.958.333,5177,64.7,0,0,0,0
1,home_improvement,1.357,339.69,1.151.292.546,3.35,702,2340,61,2,0,0,0,0
1,major_purchase,1.496,277.16,106.454.249,4.46,672,1.769.958.333,5626,26.9,0,0,0,1
1,debt_consolidation,1.148,164.85,100.387.175,8.54,732,2.039.958.333,1517,22.3,0,0,0,0
1,debt_consolidation,1.392,546.2,1.160.823.564,15.36,687,3060,23839,59.3,1,2,0,0
1,small_business,1.704,713.49,1.112.726.298,8.4,747,1860,632,1.3,6,0,0,1
1,small_business,1.565,314.88,1.049.127.422,4.43,732,1471,2320,28.3,1,0,0,0
1,debt_consolidation,894,317.72,1.030.895.266,5.6,737,5640,9152,17.3,2,0,0,1
1,debt_consolidation,1.531,497.86,1.113.458.902,13.7,677,2340,23626,90.9,2,0,0,0
1,credit_card,1.392,573.5,1.232.385.568,24.06,702,6.869.958.333,109027,90.2,3,0,0,0
1,major_purchase,74,124.24,1.023.995.979,1.89,797,8100,2198,8.7,0,0,0,0
1,all_other,1.531,278.53,1.083.958.091,16.52,662,2.459.958.333,7959,33.2,3,0,0,0
1,debt_consolidation,0.16,457.05,1.141.861.479,23.89,662,2190,58686,80.8,2,0,0,0
1,small_business,1.531,348.16,1.016.585.182,1.38,792,2291,425,2.1,0,0,0,0
1,debt_consolidation,1.253,321.28,1.063.103.616,16.72,702,3360,2978,81.9,0,0,0,0
1,debt_consolidation,167,710.03,1.101.046.476,20.94,672,5850,28332,81.2,0,1,0,0
1,all_other,1.114,157.46,9.903.487.553,3.12,737,1500,2644,23.4,1,0,0,0
1,debt_consolidation,1.183,331.34,1.046.321.762,24.13,717,6.449.958.333,5587,73.5,0,0,0,1
1,all_other,1.704,214.05,1.026.813.067,12.42,662,2160,8765,95.3,1,0,0,0
1,all_other,1.287,235.44,1.158.058.411,18.09,687,5160,89844,84.8,0,0,0,0
1,all_other,774,249.75,1.154.244.543,15.47,802,4.620.958.333,6498,11.6,2,0,0,0
1,all_other,1.114,426.45,1.049.127.422,11.77,737,5460,3636,7.4,1,0,1,0
1,debt_consolidation,1.253,220.88,1.140.235.138,20.2,697,9240,27017,45.7,2,0,0,0
1,home_improvement,1.496,346.45,1.043.399.815,17.08,672,1800,3918,38.2,1,0,0,0
1,major_purchase,1.426,171.53,1.111.125.555,12.48,687,7410,24905,95.5,3,0,0,0
1,all_other,1.114,246.03,1.208.958.377,11.33,727,5.429.958.333,32706,81.6,1,0,0,0
1,debt_consolidation,1.253,267.74,1.030.895.266,9.8,702,2670,5934,39.8,1,1,0,0
1,all_other,774,109.27,1.034.817.337,5.73,767,2220,1092,9.9,0,0,0,0
1,educational,859,110.64,1.038.899.537,7.83,737,2160,1092,9.9,0,0,0,0
1,small_business,2.017,186.26,1.081.977.828,6,672,5.009.958.333,9814,59.5,1,0,1,1
1,debt_consolidation,1.357,339.69,1.074.903.388,21.17,702,4.229.958.333,9114,57,0,0,0,0
1,credit_card,859,126.45,1.071.441.777,4.72,762,3073,7347,26.7,1,0,0,0
1,all_other,1.218,159.84,1.107.819.631,12.07,697,5.759.958.333,21028,84.8,1,0,0,0
1,all_other,1.183,298.21,1.096.812.932,0.48,717,2910,0,0,1,0,0,0
1,credit_card,705,92.7,1.054.534.144,16.8,772,3270,4088,15,2,0,0,0
1,debt_consolidation,1.148,659.37,1.253.214.817,0.22,777,5.669.958.333,1003,3.3,2,0,0,0
1,debt_consolidation,1.426,274.45,1.030.895.266,14.16,677,3.089.958.333,1338,27.9,0,0,0,0
1,debt_consolidation,894,349.49,1.098.529.272,16.7,802,4.679.958.333,667,3.6,3,0,0,0
1,debt_consolidation,1.287,571.77,115.229.154,17.22,712,7.979.958.333,26949,52,0,0,0,0
1,credit_card,1.426,96.06,101.266.311,18.29,667,4.589.958.333,12995,31.6,0,1,0,0
1,debt_consolidation,774,156.1,1.126.830.288,9.27,747,3.119.958.333,13899,36,1,0,0,0
1,all_other,1.392,273.1,1.136.214.909,22.55,677,2940,2149,36.4,2,0,0,0
1,debt_consolidation,1.148,422,109.331.784,13.33,722,6240,3230,26.4,0,0,0,0
1,all_other,1.218,149.85,1.121.182.037,1.49,707,3780,2698,33.3,2,1,0,0
1,small_business,1.704,85.62,1.125.161.265,7.46,667,4.319.958.333,575,16,2,0,0,0
1,credit_card,1.357,441.6,1.162.625.415,15.01,702,4170,46306,56.6,1,0,0,0
1,debt_consolidation,1.531,313.34,1.069.194.491,6.14,662,6960,5776,77,1,0,0,1
1,credit_card,1.148,633,1.101.862.914,17.35,762,8820,5331,9.1,2,0,0,0
1,debt_consolidation,1.218,666,1.122.524.339,18.45,732,4.259.958.333,29074,46.2,0,0,0,0
1,credit_card,1.287,420.42,1.091.501.573,17.61,702,2.039.958.333,13441,49.4,2,0,0,0
1,all_other,1.183,493.7,1.091.508.846,9.51,742,1590,1691,16.5,1,0,0,0
1,debt_consolidation,894,349.49,1.087.244.663,8.95,742,9.329.958.333,25212,46.6,1,0,0,0
1,major_purchase,1.253,83.67,1.115.619.338,10.68,702,5820,4403,88.1,0,0,0,0
1,credit_card,1.287,201.8,1.027.518.903,10.51,707,4.289.958.333,1980,46,0,1,0,0
1,credit_card,1.461,861.88,1.169.524.702,20.52,707,5580,78468,84.3,2,0,0,1
1,debt_consolidation,1.114,656.07,1.160.823.564,21.69,772,9990,67969,40.5,2,0,0,0
1,debt_consolidation,1.392,204.83,1.103.488.966,14.05,677,3.479.958.333,5810,85.4,1,0,0,0
1,credit_card,894,397.15,1.091.508.846,17.15,757,6330,24452,66.4,0,0,0,0
1,credit_card,894,381.26,1.095.080.655,18.99,752,2.849.958.333,25577,30.8,1,0,0,0
1,small_business,1.982,229.86,9.862.665.558,0,667,1440,0,0,0,0,1,1
1,debt_consolidation,1.357,339.69,1.100.209.984,7.3,702,5.399.958.333,6749,91.2,0,0,0,0
1,debt_consolidation,1.774,720.42,1.120.367.921,14.06,702,4.229.958.333,55912,68.1,2,0,0,1
1,home_improvement,1.183,662.68,1.128.978.191,12.95,742,8431,20586,37.5,0,0,0,0
1,credit_card,894,349.49,1.081.977.828,23.18,732,3630,11557,46.2,1,0,0,0
1,debt_consolidation,1.704,642.14,1.136.210.258,6.81,677,7.499.958.333,4418,96,0,0,0,0
1,all_other,894,556.01,1.177.528.973,9.81,777,5070,8651,13.6,1,0,0,0
1,debt_consolidation,1.357,397.44,1.092.593.848,22.66,687,5580,16677,45.9,1,0,0,0
1,debt_consolidation,1.426,171.53,1.092.666.879,8.17,667,4.289.958.333,9685,43.2,1,0,0,0
1,small_business,1.461,206.86,105.623.538,12.76,767,5610,4031,39.1,5,0,0,1
1,debt_consolidation,1.253,167.34,105.865.844,2.97,692,2.729.958.333,3869,26.1,0,0,0,0
1,debt_consolidation,1.148,494.53,1.059.663.473,10.32,737,6630,14274,24.6,0,0,0,0
1,credit_card,1.426,686.12,1.115.625.052,13.68,687,4860,27561,80.8,1,0,0,0
1,debt_consolidation,1.183,662.68,1.128.978.191,9.11,742,3660,28091,50.6,0,0,0,0
1,debt_consolidation,1.148,263.75,1.049.127.422,2.9,727,1800,2980,31.7,1,0,0,0
1,debt_consolidation,1.114,98.42,1.020.359.214,17.29,717,2550,4502,40.9,2,0,0,0
1,debt_consolidation,1.183,482.1,1.071.441.777,14.56,717,2280,25729,52.4,0,0,0,0
1,credit_card,1.287,201.8,10.858.999,6.3,682,10320,9339,33.2,2,1,0,0
1,debt_consolidation,1.148,494.53,1.122.524.339,10.1,742,5520,73366,61.7,1,0,0,0
1,debt_consolidation,1.635,529.94,1.115.625.052,16.66,662,4.619.958.333,29319,61.5,0,0,0,0
1,debt_consolidation,1.218,566.1,1.105.885.818,15.8,717,6240,21441,80.6,1,0,0,1
1,home_improvement,1.565,279.89,1.100.209.984,16.72,717,2550,16951,99.7,0,0,0,0
1,debt_consolidation,1.322,381.95,1.064.285.016,19.05,707,5.009.958.333,32720,94.6,1,0,0,0
1,credit_card,1.218,499.5,1.079.957.558,16.97,722,4.200.958.333,11530,49.1,0,0,0,0
1,debt_consolidation,1.253,334.67,1.059.663.473,20.46,702,2520,7722,66.1,0,0,0,1
1,debt_consolidation,1.183,629.55,1.220.609.265,10.93,742,7020,79062,50.8,0,0,0,0
1,debt_consolidation,1.392,546.2,1.125.161.265,15.83,687,2.099.958.333,17923,59.7,0,0,0,0
1,educational,1.218,183.15,1.148.246.626,14.75,697,8.249.958.333,36428,70.7,0,0,0,0
1,credit_card,1.635,176.65,1.054.513.089,5.18,672,1.379.958.333,5403,63.6,1,0,0,0
1,debt_consolidation,1.426,308.76,1.071.441.777,22.91,682,3450,23703,83.8,0,0,0,0
1,credit_card,1.114,328.04,1.071.441.777,22.13,732,3720,12253,18.9,2,1,0,0
1,debt_consolidation,1.357,215.7,9.798.127.037,21.53,727,2880,7727,95.4,0,0,0,0
1,small_business,1.461,344.76,1.201.370.075,17.43,732,4350,114393,46.6,2,0,0,0
1,all_other,894,254.18,1.165.268.741,2.7,762,6900,5914,15.9,4,0,0,0
1,all_other,774,218.54,1.127.720.313,3.17,782,4.590.958.333,482,1.6,2,0,0,0
1,home_improvement,774,187.32,1.129.601.246,15.69,752,3630,6207,41.4,3,0,0,0
1,home_improvement,1.183,265.08,1.123.843.599,8.98,732,3720,905,12,0,0,2,0
1,debt_consolidation,1.183,298.21,10.858.999,20.49,712,4.619.958.333,23750,47.7,1,0,0,0
1,educational,1.148,461.56,1.159.910.316,21.29,727,5250,15812,50,1,0,0,1
1,credit_card,1.322,202.81,1.099.142.642,14.47,682,4.289.958.333,6891,59.8,0,0,0,0
1,home_improvement,1.357,339.69,1.171.177.632,8.38,682,5160,865,72.1,3,0,0,0
1,all_other,1.531,174.08,1.076.840.078,3.79,672,3030,2029,20.3,3,0,0,1
1,major_purchase,1.218,59.94,112.514.568,5.3,692,5.729.958.333,1836,34.6,1,1,0,0
1,all_other,774,156.1,1.151.292.546,10.24,752,5.729.958.333,15509,25.7,1,0,0,0
1,home_improvement,894,571.89,1.128.978.191,5.37,777,6990,17915,17,3,0,0,1
1,debt_consolidation,1.218,166.5,1.088.743.693,10.5,692,6.119.958.333,4819,55.3,0,0,0,0
1,debt_consolidation,1.426,462.27,1.046.310.334,22.11,687,3330,18522,93.1,0,0,0,1
1,debt_consolidation,1.357,467.07,1.198.292.909,9.43,692,5820,105576,68.6,0,0,1,0
1,debt_consolidation,1.287,311.11,1.022.034,18.97,687,2550,9666,83.3,0,0,0,0
1,all_other,1.322,236.61,1.023.995.979,15.09,687,3.929.958.333,2896,10.3,0,0,0,0
1,debt_consolidation,1.322,507.01,1.085.892.207,1.96,717,1.409.958.333,2425,29.2,0,0,0,0
1,credit_card,894,349.49,1.181.303.006,13.79,762,9.299.958.333,2308,33,3,0,0,0
1,debt_consolidation,1.253,669.33,1.140.534.025,18.72,712,2910,55770,62,0,0,0,0
1,debt_consolidation,1.114,492.06,1.122.524.339,08.05,767,5.759.958.333,5404,5.2,0,0,0,0
1,debt_consolidation,1.287,210.21,1.081.985.828,21.84,692,4.349.958.333,28565,70,1,0,0,0
1,educational,1.218,511.16,1.090.205.849,15.47,742,4.619.958.333,15713,27.9,5,0,0,1
1,debt_consolidation,1.287,504.5,113.736.634,13.38,707,5.667.041.667,14045,29.4,1,0,0,1
1,all_other,74,105.61,1.059.663.473,15.03,757,5610,12361,43.7,0,0,0,0
1,debt_consolidation,1.565,489.81,1.081.977.828,6,662,3270,1221,12.2,3,0,0,0
1,all_other,1.809,289.57,1.070.907.016,13.81,677,4.949.958.333,8704,16.1,2,2,0,0
1,major_purchase,774,124.88,1.114.706.561,10.83,762,3.209.958.333,2976,38.6,0,0,0,0
1,debt_consolidation,1.148,522.55,1.049.127.422,22.47,737,4020,19796,30.1,1,0,0,0
1,major_purchase,74,77.65,1.213.350.195,04.06,757,10320,14063,50.2,1,0,0,0
1,debt_consolidation,894,476.58,116.351.785,6.24,792,7800,19367,9.1,0,0,0,0
1,home_improvement,1.392,204.83,1.147.210.347,7,682,6.509.958.333,4417,78.9,0,0,0,0
1,debt_consolidation,1.114,328.04,1.030.895.266,12.92,727,4470,14257,29.5,0,0,0,1
1,educational,774,156.1,1.105.089.001,0.38,782,2286,1137,4.3,1,0,0,0
1,credit_card,1.392,682.74,1.114.186.178,14.99,742,8.279.958.333,13631,80.7,7,0,0,1
1,all_other,1.357,101.91,1.059.663.473,22.98,672,4500,17590,80.7,1,0,1,0
1,debt_consolidation,1.253,669.33,1.135.040.654,24.56,717,4830,21621,60.1,1,0,0,1
1,debt_consolidation,1.218,172.33,961.580.548,13.12,707,1530,6947,53.4,0,0,0,1
1,debt_consolidation,1.114,524.86,112.515.607,5.84,757,1.337.995.833,20015,34.9,0,0,0,0
1,small_business,1.635,706.59,1.098.529.272,2.87,762,2580,11341,32.2,1,0,0,0
1,educational,1.218,64.11,1.030.895.266,8.36,712,1.349.958.333,277,46.2,2,0,0,0
1,all_other,1.287,117.72,1.051.867.319,9.79,682,2220,9868,73.1,3,0,0,0
1,all_other,1.287,134.54,9.798.127.037,13.8,692,3210,9794,75.9,0,0,0,1
1,debt_consolidation,1.218,599.4,1.160.823.564,8.23,722,5.429.958.333,15533,79.3,1,0,0,0
1,all_other,859,316.11,10.858.999,14.35,752,7051,16375,28,1,0,0,0
1,credit_card,1.183,662.68,1.205.815.252,13.22,747,4350,10767,50.3,0,0,0,0
1,home_improvement,1.148,395.63,1.081.977.828,12.41,757,2.460.958.333,2071,23,4,0,0,0
1,all_other,1.947,737.94,1.191.839.057,0.98,667,6.419.958.333,29518,97.4,0,0,0,0
1,home_improvement,1.253,267.74,1.077.895.629,4.97,772,4383,2958,7.6,7,0,0,0
1,credit_card,1.148,494.53,1.119.134.184,23.9,737,4860,38876,59.6,2,0,0,1
1,credit_card,859,177.02,1.057.131.693,8.34,737,2700,2639,24,1,0,0,0
1,debt_consolidation,1.426,548.9,1.071.441.777,14.67,682,3.959.958.333,9092,23.2,0,0,0,1
1,debt_consolidation,1.183,497.01,110.744.205,11,732,2.879.958.333,8318,50.7,1,0,0,0
1,debt_consolidation,1.426,111.5,1.081.977.828,19.2,667,4.264.958.333,9625,49.1,2,0,0,0
1,debt_consolidation,859,316.11,1.100.209.984,3.78,767,3390,3252,13.7,0,0,0,0
1,debt_consolidation,1.218,116.55,1.169.107.165,13.42,692,8880,25873,63.9,2,0,1,0
1,debt_consolidation,1.218,93.24,1.146.163.217,16.96,697,8130,40868,86.6,3,0,0,1
1,credit_card,1.218,549.45,1.122.524.339,16.06,717,5.039.958.333,43373,66.9,0,0,0,0
1,debt_consolidation,1.218,499.5,1.081.977.828,21.24,722,3300,7322,31.8,0,0,0,1
1,educational,1.183,410.87,1.194.470.788,17.38,717,7.169.958.333,452,8.4,1,0,0,0
1,all_other,1.148,69.24,1.071.441.777,18.24,717,1830,6554,55.1,2,0,0,0
1,all_other,1.218,366.3,1.169.524.702,9.38,707,11460,9772,41.8,1,0,0,0
1,credit_card,859,202.31,107.342.204,15.24,747,8400,13010,36.8,0,0,0,0
1,major_purchase,1.148,659.37,1.053.433.371,10.19,767,3.959.958.333,5110,36.5,0,0,0,0
1,credit_card,859,271.85,1.146.163.217,16.16,752,4050,30330,30.9,2,0,0,0
1,small_business,1.774,720.42,1.124.331.904,07.04,702,5100,11829,74.4,3,0,1,0
1,debt_consolidation,1.357,679.37,1.140.756.495,5.13,707,3.929.958.333,17470,25.1,0,1,0,0
1,all_other,894,190.63,1.100.209.984,1.16,732,5.309.958.333,2731,9.2,0,0,1,0
1,debt_consolidation,1.287,815.61,1.225.486.281,8.13,722,8130,30159,63.6,1,1,0,0
1,all_other,1.287,151.35,1.184.942.627,18.99,682,3.959.958.333,778,33.8,0,4,0,0
1,debt_consolidation,1.148,576.95,1.109.741.002,11.71,737,3780,18277,50.8,1,0,0,0
1,small_business,1.496,710.23,1.140.756.495,16.12,752,10290,5090,7.1,0,0,0,0
1,small_business,1.357,161.36,101.266.311,05.09,787,4800,44834,0,0,0,0,0
1,debt_consolidation,1.704,292.53,111.844.214,15.87,682,8.579.958.333,13641,98.8,2,0,1,0
1,debt_consolidation,1.148,560.47,1.147.210.347,23.18,742,5280,11265,24.3,0,0,0,0
1,small_business,1.565,874.66,115.228.758,09.01,737,5.039.958.333,52307,62.6,3,0,0,1
1,debt_consolidation,1.392,273.1,1.121.182.037,4.2,677,5.369.958.333,9172,66,1,0,1,0
1,debt_consolidation,167,464.19,1.095.430.918,19.89,682,2910,3368,99.1,0,0,0,0
1,credit_card,1.114,196.83,1.185.153.827,17.3,717,5220,61431,74.1,2,0,0,0
1,all_other,1.287,269.07,1.066.895.539,15.04,702,9.720.958.333,4616,41.6,1,1,0,0
1,debt_consolidation,1.183,497.01,110.544.285,15.87,732,8460,26127,44.8,1,0,0,1
1,debt_consolidation,1.357,441.6,1.058.882.935,24.04,702,8850,20688,91.5,0,0,0,1
1,all_other,1.148,395.63,1.004.342.339,0,777,7050,0,0,4,0,0,0
1,all_other,0.16,98.45,1.041.619.141,14.77,662,1.319.958.333,339,12.1,2,0,0,1
1,debt_consolidation,1.287,235.44,1.108.220.409,9.12,687,2250,7361,72.2,0,0,0,0
1,debt_consolidation,1.253,234.27,1.091.508.846,21.23,697,5.399.958.333,28606,84.1,0,0,0,0
1,debt_consolidation,1.218,372.96,1.049.127.422,11.1,707,6.449.958.333,17715,79,0,0,0,0
1,home_improvement,859,379.33,1.177.528.973,6.61,772,5820,11867,21.4,3,0,0,0
1,debt_consolidation,1.183,497.01,1.211.448.353,9.26,732,5.700.958.333,75854,46.2,1,1,0,1
1,debt_consolidation,894,317.72,1.122.524.339,12.64,737,5280,36161,46.4,1,0,0,0
1,major_purchase,1.218,149.85,1.133.857.208,0.07,707,3660,5,0.1,0,0,0,0
1,debt_consolidation,1.426,343.06,1.086.856.845,13.49,687,5640,7573,48.5,2,0,0,1
1,debt_consolidation,1.114,426.45,1.098.529.272,18.63,742,5520,25195,24.2,0,0,0,0
1,credit_card,1.287,807.2,1.261.153.775,0.54,777,4.319.958.333,5068,46.1,1,0,0,0
1,debt_consolidation,1.565,874.66,1.198.292.909,16.79,687,2520,30459,67.8,1,0,0,0
1,debt_consolidation,1.496,346.45,1.201.370.075,10.33,722,4770,27495,98.2,0,0,0,0
1,debt_consolidation,1.114,557.66,1.123.848.862,6.65,762,6.839.958.333,6542,32.7,1,0,0,1
1,debt_consolidation,894,158.86,1.008.580.911,19.2,727,1950,5089,56.5,0,0,0,0
1,debt_consolidation,1.461,172.38,1.100.209.984,20.92,712,5.674.958.333,3179,20.6,1,0,0,0
1,all_other,774,185.76,1.071.441.777,11.39,792,4410,711,2.5,1,0,0,0
1,all_other,774,56.2,102.111.193,1.46,787,5490,2701,3.2,4,0,0,0
1,debt_consolidation,1.183,614.64,1.066.895.539,5.86,732,4.649.958.333,10133,25.6,2,0,0,0
1,debt_consolidation,1.774,432.26,1.108.214.255,24.13,677,5100,19714,97.6,0,0,0,0
1,credit_card,859,79.03,1.135.040.654,23.53,732,7.169.958.333,80572,71.4,0,0,0,0
1,debt_consolidation,1.322,304.21,1.096.819.829,16.9,677,4.289.958.333,11274,72.5,3,0,0,0
1,all_other,1.287,319.52,1.191.839.057,2.5,697,5.069.958.333,3267,12.1,0,0,0,0
1,credit_card,1.114,57.41,9.998.797.732,08.02,722,2190,1838,14.9,0,0,0,0
1,small_business,1.843,305.51,104.125.917,4.18,667,1800,3244,73.7,1,0,0,0
1,credit_card,1.114,98.42,1.008.580.911,8.7,722,1830,6941,39.2,0,0,0,0
1,debt_consolidation,1.531,870.39,1.100.209.984,22.38,697,4.289.958.333,42430,81.8,0,0,0,0
1,all_other,1.496,554.32,1.100.209.984,21.54,677,12480,36095,65.9,1,1,0,0
1,debt_consolidation,1.218,832.5,1.153.751.466,7.49,737,7.499.958.333,67492,55.7,0,0,0,0
1,all_other,1.357,169.85,102.181.523,21.42,677,1890,8817,76,1,0,0,0
1,credit_card,774,93.66,1.125.507.141,7.33,742,10230,37721,64.6,0,0,0,0
1,debt_consolidation,1.357,95.12,1.109.922.655,11.16,672,5.729.958.333,26343,83.4,1,0,0,0
1,small_business,1.496,866.13,1.122.524.339,6.3,792,7020,3793,14.3,2,0,0,0
1,credit_card,894,508.35,1.123.843.599,6.79,772,5.009.958.333,7254,15.4,1,0,0,0
1,credit_card,0.16,878.94,1.128.983.191,17.83,682,5160,17426,52.2,2,0,0,0
1,all_other,1.218,166.5,1.043.399.815,2.22,697,2.519.958.333,2070,60.9,3,0,0,0
1,debt_consolidation,859,410.94,1.075.363.848,2.87,782,6630,6049,19.1,0,0,0,0
1,credit_card,1.183,457.25,1.091.508.846,20.86,717,4470,21981,59.6,1,0,0,0
1,debt_consolidation,1.253,284.47,1.101.856.357,16.11,697,2.459.958.333,9836,69.8,1,0,0,0
1,debt_consolidation,1.461,827.41,1.182.041.016,21.94,697,4440,124784,73.2,0,0,0,0
1,all_other,74,139.77,1.139.657.141,6.77,787,5820,6986,12.3,0,0,0,0
1,home_improvement,1.218,499.5,1.130.220.443,13.1,767,4.290.958.333,7135,8.3,1,0,0,0
1,major_purchase,774,218.54,1.156.171.563,7.27,767,1.043.995.833,7283,7.6,0,0,0,0
1,debt_consolidation,774,280.97,1.091.508.846,9.93,777,6240,3940,8.9,1,0,0,0
1,all_other,74,217.42,1.073.639.668,23.87,772,2912,1095,5.2,2,0,0,0
